33,31,"[39.64384422222222, -82.81434608333333]",/home/boubin/Images/Photos_20AUG2018/South_Path/Images/134.6Feet/Sorte_1/DJI_0002.JPG,17,[],18,23,[],[],[],[],"[Latitude=39.64384422222222, Longitude=-82.81434608333333, BrightnessTotal=0.7213290714949164, exposureTime=0.002197, xResolution=4000, yResolution=3000, SaturationTotalRed=0.7598704156862744, SaturationTotalGreen=0.7276128794117647, SaturationTotalBlue=0.47483631209150323, time=0.5081828703703704, GreenIndex=56.216112, LAI=0.0005706666666666667, Utility=455.3649769183341]"
33,32,"[39.64298625, -82.81475722222221]",/home/boubin/Images/Photos_20AUG2018/South_Path/Images/134.6Feet/Sorte_1/DJI_0025.JPG,45,16,42,28,[],[],[],[],"[Latitude=39.64298625, Longitude=-82.81475722222221, BrightnessTotal=0.7284991463301094, exposureTime=0.002557, xResolution=4000, yResolution=3000, SaturationTotalRed=0.7658038519607843, SaturationTotalGreen=0.736227114379085, SaturationTotalBlue=0.4670344434640523, time=0.5119791666666667, GreenIndex=61.098885333333335, LAI=0.0025386666666666665, Utility=494.90121710808745]"
33,33,"[39.64255880555555, -82.81683919444444]",/home/boubin/Images/Photos_20AUG2018/South_Path/Images/134.6Feet/Sorte_1/DJI_0039.JPG,44,38,11,[],[],[],[],[],"[Latitude=39.64255880555555, Longitude=-82.81683919444444, BrightnessTotal=0.7242193074284391, exposureTime=0.002396, xResolution=4000, yResolution=3000, SaturationTotalRed=0.767972322875817, SaturationTotalGreen=0.7307706862745098, SaturationTotalBlue=0.442991858496732, time=0.5144791666666667, GreenIndex=63.948624, LAI=0.000704, Utility=517.9752940036972]"
33,34,"[39.64384147222222, -82.81809408333334]",/home/boubin/Images/Photos_20AUG2018/South_Path/Images/134.6Feet/Sorte_1/DJI_0011.JPG,3,1,[],22,[],[],[],[],"[Latitude=39.64384147222222, Longitude=-82.81809408333334, BrightnessTotal=0.7402934423471635, exposureTime=0.002221, xResolution=4000, yResolution=3000, SaturationTotalRed=0.7794853424836602, SaturationTotalGreen=0.7497322424836602, SaturationTotalBlue=0.4404774934640523, time=0.5096296296296297, GreenIndex=71.35512, LAI=1.0666666666666667e-05, Utility=577.9483237474726]"
33,35,"[39.645281805555555, -82.81491897222222]",/home/boubin/Images/Photos_20AUG2018/South_Path/Images/134.6Feet/Sorte_1/DJI_0046.JPG,[],[],[],17,[],[],[],[],"[Latitude=39.645281805555555, Longitude=-82.81491897222222, BrightnessTotal=0.702226670415499, exposureTime=0.00257, xResolution=4000, yResolution=3000, SaturationTotalRed=0.7311663630718954, SaturationTotalGreen=0.7113628052287582, SaturationTotalBlue=0.4635394071895425, time=0.5161111111111111, GreenIndex=58.138981333333334, LAI=0.008650666666666666, Utility=470.93256566556954]"
33,36,"[39.64255786111111, -82.81517099999999]",/home/boubin/Images/Photos_20AUG2018/South_Path/Images/134.6Feet/Sorte_1/DJI_0043.JPG,29,28,45,[],[],[],[],[],"[Latitude=39.64255786111111, Longitude=-82.81517099999999, BrightnessTotal=0.7181931578829566, exposureTime=0.002448, xResolution=4000, yResolution=3000, SaturationTotalRed=0.7595010104575163, SaturationTotalGreen=0.7250291509803921, SaturationTotalBlue=0.44633241470588236, time=0.5152083333333334, GreenIndex=62.31116266666667, LAI=0.00025066666666666667, Utility=504.7161452797554]"
33,37,"[39.64298452777778, -82.81809972222221]",/home/boubin/Images/Photos_20AUG2018/South_Path/Images/134.6Feet/Sorte_1/DJI_0033.JPG,6,26,22,24,[],[],[],[],"[Latitude=39.64298452777778, Longitude=-82.81809972222221, BrightnessTotal=0.7129878771695431, exposureTime=0.00237, xResolution=4000, yResolution=3000, SaturationTotalRed=0.7545825372549019, SaturationTotalGreen=0.7204858575163399, SaturationTotalBlue=0.4275366183006536, time=0.5134837962962963, GreenIndex=66.03370666666666, LAI=0.0005493333333333333, Utility=534.8581259869255]"
33,38,"[39.642557277777776, -82.81642194444444]",/home/boubin/Images/Photos_20AUG2018/South_Path/Images/134.6Feet/Sorte_1/DJI_0040.JPG,33,29,14,[],[],[],[],[],"[Latitude=39.642557277777776, Longitude=-82.81642194444444, BrightnessTotal=0.7390391813605878, exposureTime=0.002319, xResolution=4000, yResolution=3000, SaturationTotalRed=0.7775841784313725, SaturationTotalGreen=0.7479203954248366, SaturationTotalBlue=0.45254799999999995, time=0.5146643518518519, GreenIndex=67.79876266666666, LAI=0.0007786666666666667, Utility=549.1511299574701]"
33,39,"[39.642986638888885, -82.81600997222222]",/home/boubin/Images/Photos_20AUG2018/South_Path/Images/134.6Feet/Sorte_1/DJI_0028.JPG,14,12,10,29,[],[],[],[],"[Latitude=39.642986638888885, Longitude=-82.81600997222222, BrightnessTotal=0.7456599678747391, exposureTime=0.002515, xResolution=4000, yResolution=3000, SaturationTotalRed=0.7755599591503267, SaturationTotalGreen=0.7570549205882353, SaturationTotalBlue=0.46989668464052287, time=0.5125810185185186, GreenIndex=68.551504, LAI=0.0005173333333333333, Utility=555.2468977416812]"
33,40,"[39.64341366666667, -82.81559105555556]",/home/boubin/Images/Photos_20AUG2018/South_Path/Images/134.6Feet/Sorte_1/DJI_0020.JPG,10,7,21,12,[],[],[],[],"[Latitude=39.64341366666667, Longitude=-82.81559105555556, BrightnessTotal=0.7286307588466755, exposureTime=0.00487, xResolution=4000, yResolution=3000, SaturationTotalRed=0.7286991732026143, SaturationTotalGreen=0.7471786163398694, SaturationTotalBlue=0.5023847176470588, time=0.5111111111111111, GreenIndex=67.14232533333333, LAI=0.0016853333333333334, Utility=543.8361721934805]"
33,41,"[39.64341397222222, -82.81642438888889]",/home/boubin/Images/Photos_20AUG2018/South_Path/Images/134.6Feet/Sorte_1/DJI_0018.JPG,2,10,5,14,[],[],[],[],"[Latitude=39.64341397222222, Longitude=-82.81642438888889, BrightnessTotal=0.7343427852821345, exposureTime=0.00474, xResolution=4000, yResolution=3000, SaturationTotalRed=0.7494122666666667, SaturationTotalGreen=0.7482242379084967, SaturationTotalBlue=0.5008831480392156, time=0.510775462962963, GreenIndex=62.761114666666664, LAI=0.0003733333333333333, Utility=508.3611393151081]"
33,42,"[39.64341502777778, -82.81475522222222]",/home/boubin/Images/Photos_20AUG2018/South_Path/Images/134.6Feet/Sorte_1/DJI_0022.JPG,7,23,17,32,[],[],[],[],"[Latitude=39.64341502777778, Longitude=-82.81475522222222, BrightnessTotal=0.7148808639527402, exposureTime=0.002758, xResolution=4000, yResolution=3000, SaturationTotalRed=0.7488549405228758, SaturationTotalGreen=0.7235547081699346, SaturationTotalBlue=0.45609539117647063, time=0.5114467592592593, GreenIndex=61.793856, LAI=0.0007413333333333333, Utility=500.5279369428869]"
33,43,"[39.643414138888886, -82.8176736111111]",/home/boubin/Images/Photos_20AUG2018/South_Path/Images/134.6Feet/Sorte_1/DJI_0015.JPG,22,8,1,26,[],[],[],[],"[Latitude=39.643414138888886, Longitude=-82.8176736111111, BrightnessTotal=0.7346268101509884, exposureTime=0.002294, xResolution=4000, yResolution=3000, SaturationTotalRed=0.7760758133986928, SaturationTotalGreen=0.7422959251633987, SaturationTotalBlue=0.45017213986928106, time=0.5102546296296296, GreenIndex=65.95449066666667, LAI=9.6e-05, Utility=534.2182833877163]"
33,44,"[39.64255861111111, -82.81725719444444]",/home/boubin/Images/Photos_20AUG2018/South_Path/Images/134.6Feet/Sorte_1/DJI_0038.JPG,19,33,15,[],[],[],[],[],"[Latitude=39.64255861111111, Longitude=-82.81725719444444, BrightnessTotal=0.7383240544575937, exposureTime=0.002699, xResolution=4000, yResolution=3000, SaturationTotalRed=0.7695874996732026, SaturationTotalGreen=0.7483817960784314, SaturationTotalBlue=0.47549544869281046, time=0.5142939814814815, GreenIndex=64.21502933333333, LAI=0.001232, Utility=520.1332136891621]"
33,45,"[39.64298680555555, -82.81517341666667]",/home/boubin/Images/Photos_20AUG2018/South_Path/Images/134.6Feet/Sorte_1/DJI_0026.JPG,12,32,7,36,[],[],[],[],"[Latitude=39.64298680555555, Longitude=-82.81517341666667, BrightnessTotal=0.714257153584249, exposureTime=0.002332, xResolution=4000, yResolution=3000, SaturationTotalRed=0.754847437254902, SaturationTotalGreen=0.721512897385621, SaturationTotalBlue=0.4392740490196078, time=0.5121875, GreenIndex=63.480922666666665, LAI=0.0014666666666666667, Utility=514.1881564575796]"
