height,grid position,latlon,pic,north neighbor,south neighbor,east neighbor,west neighbor,up neighbor,down neighbor,future neighbor,past neighbor,"[corn=1, Utility=NaN]","[-1, -1, -1, -1]"
33,"[0, 42]","[39.6482787, -82.8185647]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_1/DJI_0042.JPG,[],"[1, 42]","[0, 43]","[0, 41]","['Links/Photos_01JUN2018_67', [0, 21]]",[],"['Links/Photos_02Aug2018_33', '[0, 42]']",[],"[Latitude=39.6482794722, Longitude=-82.81856475, BrightnessTotal=0.810231831743, exposureTime=0.01, xResolution=640, yResolution=480, SaturationTotalRed=0.807481860192, SaturationTotalGreen=0.819822712418, SaturationTotalBlue=0.716503076491, time=0.53662037037, corn=1, Utility=0.6485998185927659]","[-1, '0.6411229382574892', '0.659557109809149', '0.6475756944691063']"
33,"[0, 43]","[39.6482787, -82.8186688]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_1/DJI_0043.JPG,[],"[1, 43]",[],"[0, 42]","['Links/Photos_01JUN2018_67', [0, 21]]",[],"['Links/Photos_02Aug2018_33', '[0, 43]']",[],"[Latitude=39.6482779444, Longitude=-82.8186696111, BrightnessTotal=0.846086199417, exposureTime=0.01, xResolution=640, yResolution=480, SaturationTotalRed=0.847524318321, SaturationTotalGreen=0.850182470384, SaturationTotalBlue=0.797885952819, time=0.536712962963, corn=1, Utility=0.659557109809149]","[-1, '0.6467297264427234', -1, '0.6485998185927659']"
33,"[1, 0]",[],[],[],[],[],[],"['Links/Photos_01JUN2018_67', [0, 0]]",[],"['Links/Photos_02Aug2018_33', '[1, 0]']",[],"[corn=1, Utility=NaN]","[-1, -1, -1, -1]"
33,"[1, 1]","[39.6481718, -82.8142937]",[],"[0, 1]","[2, 1]","[1, 2]",[],"['Links/Photos_01JUN2018_67', [0, 0]]",[],"['Links/Photos_02Aug2018_33', '[1, 1]']",[],"[corn=1, Utility=NaN]","[-1, -1, -1, -1]"
33,"[1, 2]","[39.6481718, -82.8143979]",[],"[0, 2]","[2, 2]","[1, 3]","[1, 1]","['Links/Photos_01JUN2018_67', [0, 1]]",[],"['Links/Photos_02Aug2018_33', '[1, 2]']",[],"[corn=1, Utility=NaN]","['0.6495619710442553', '0.659784637186', '0.6560296865228936', -1]"
33,"[1, 3]","[39.6481718, -82.8145021]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_1/DJI_0084.JPG,"[0, 3]","[2, 3]","[1, 4]","[1, 2]","['Links/Photos_01JUN2018_67', [0, 1]]",[],"['Links/Photos_02Aug2018_33', '[1, 3]']",[],"[Latitude=39.6481710278, Longitude=-82.8144999722, BrightnessTotal=0.8497182669, exposureTime=0.01, xResolution=640, yResolution=480, SaturationTotalRed=0.881628944547, SaturationTotalGreen=0.848088158701, SaturationTotalBlue=0.7445386923, time=0.540335648148, corn=1, Utility=0.6560296865228936]","['0.671288548756383', '0.6536528064911489', '0.6529599422213191', -1]"
33,"[1, 4]","[39.6481718, -82.8146062]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_1/DJI_0083.JPG,"[0, 4]","[2, 4]","[1, 5]","[1, 3]","['Links/Photos_01JUN2018_67', [0, 2]]",[],"['Links/Photos_02Aug2018_33', '[1, 4]']",[],"[Latitude=39.6481717778, Longitude=-82.8146053889, BrightnessTotal=0.837921899664, exposureTime=0.01, xResolution=640, yResolution=480, SaturationTotalRed=0.867640561172, SaturationTotalGreen=0.837243221507, SaturationTotalBlue=0.73077027165, time=0.540243055556, corn=1, Utility=0.6529599422213191]","['0.6747490251459574', '0.6564202122132766', '0.6532080862182978', '0.6560296865228936']"
33,"[1, 5]","[39.6481718, -82.8147104]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_1/DJI_0082.JPG,"[0, 5]","[2, 5]","[1, 6]","[1, 4]","['Links/Photos_01JUN2018_67', [0, 2]]",[],"['Links/Photos_02Aug2018_33', '[1, 5]']",[],"[Latitude=39.6481701944, Longitude=-82.81470925, BrightnessTotal=0.837846748849, exposureTime=0.01, xResolution=640, yResolution=480, SaturationTotalRed=0.873732038909, SaturationTotalGreen=0.834858928207, SaturationTotalBlue=0.731499553207, time=0.540162037037, corn=1, Utility=0.6532080862182978]","['0.6665130069917021', '0.6515270262539148', '0.6566447239989361', '0.6529599422213191']"
33,"[1, 6]","[39.6481718, -82.8148146]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_1/DJI_0081.JPG,"[0, 6]","[2, 6]","[1, 7]","[1, 5]","['Links/Photos_01JUN2018_67', [0, 3]]",[],"['Links/Photos_02Aug2018_33', '[1, 6]']",[],"[Latitude=39.6481714444, Longitude=-82.8148109444, BrightnessTotal=0.849627434661, exposureTime=0.01, xResolution=640, yResolution=480, SaturationTotalRed=0.886623493668, SaturationTotalGreen=0.845510071998, SaturationTotalBlue=0.751755514706, time=0.540081018519, corn=1, Utility=0.6566447239989361]","['0.6636567836790639', '0.6590493959154892', '0.6521143984281276', '0.6532080862182978']"
33,"[1, 7]","[39.6481718, -82.8149187]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_1/DJI_0080.JPG,"[0, 7]","[2, 7]","[1, 8]","[1, 6]","['Links/Photos_01JUN2018_67', [0, 3]]",[],"['Links/Photos_02Aug2018_33', '[1, 7]']",[],"[Latitude=39.6481714444, Longitude=-82.8149190556, BrightnessTotal=0.832834198306, exposureTime=0.01, xResolution=640, yResolution=480, SaturationTotalRed=0.86472362643, SaturationTotalGreen=0.830969528697, SaturationTotalBlue=0.730261131536, time=0.539988425926, corn=1, Utility=0.6521143984281276]","['0.6650718673087659', '0.6585173434378297', '0.6565009718459148', '0.6566447239989361']"
33,"[1, 8]","[39.6481718, -82.8150229]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_1/DJI_0079.JPG,"[0, 8]","[2, 8]","[1, 9]","[1, 7]","['Links/Photos_01JUN2018_67', [0, 4]]",[],"['Links/Photos_02Aug2018_33', '[1, 8]']",[],"[Latitude=39.6481711111, Longitude=-82.8150217222, BrightnessTotal=0.849308080576, exposureTime=0.02, xResolution=640, yResolution=480, SaturationTotalRed=0.876728349673, SaturationTotalGreen=0.848555159824, SaturationTotalBlue=0.752713235294, time=0.539907407407, corn=1, Utility=0.6565009718459148]","['0.6608216664919574', '0.6520744315354042', '0.6494919879867234', '0.6521143984281276']"
33,"[1, 9]","[39.6481718, -82.8151271]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_1/DJI_0078.JPG,"[0, 9]","[2, 9]","[1, 10]","[1, 8]","['Links/Photos_01JUN2018_67', [0, 4]]",[],"['Links/Photos_02Aug2018_33', '[1, 9]']",[],"[Latitude=39.6481711667, Longitude=-82.81512725, BrightnessTotal=0.82298541064, exposureTime=0.01, xResolution=640, yResolution=480, SaturationTotalRed=0.851540198632, SaturationTotalGreen=0.822682074653, SaturationTotalBlue=0.716179508783, time=0.539814814815, corn=1, Utility=0.6494919879867234]","['0.6541886645238297', '0.6565785860997873', '0.6584436988468084', '0.6565009718459148']"
33,"[1, 10]","[39.6481718, -82.8152313]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_1/DJI_0077.JPG,"[0, 10]","[2, 10]","[1, 11]","[1, 9]","['Links/Photos_01JUN2018_67', [0, 5]]",[],"['Links/Photos_02Aug2018_33', '[1, 10]']",[],"[Latitude=39.6481721111, Longitude=-82.8152302778, BrightnessTotal=0.856646998252, exposureTime=0.02, xResolution=640, yResolution=480, SaturationTotalRed=0.882671811172, SaturationTotalGreen=0.856494408701, SaturationTotalBlue=0.758995634191, time=0.539733796296, corn=1, Utility=0.6584436988468084]","['0.6602390164418722', '0.6581405377322553', '0.6542816528199998', '0.6494919879867234']"
33,"[1, 11]","[39.6481718, -82.8153354]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_1/DJI_0076.JPG,"[0, 11]","[2, 11]","[1, 12]","[1, 10]","['Links/Photos_01JUN2018_67', [0, 5]]",[],"['Links/Photos_02Aug2018_33', '[1, 11]']",[],"[Latitude=39.6481713056, Longitude=-82.8153330833, BrightnessTotal=0.840521561891, exposureTime=0.01, xResolution=640, yResolution=480, SaturationTotalRed=0.86904322406, SaturationTotalGreen=0.839882838031, SaturationTotalBlue=0.737952167586, time=0.539641203704, corn=1, Utility=0.6542816528199998]","['0.6575455761546382', '0.6525170392845105', '0.656873773966851', '0.6584436988468084']"
33,"[1, 12]","[39.6481718, -82.8154396]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_1/DJI_0075.JPG,"[0, 12]","[2, 12]","[1, 13]","[1, 11]","['Links/Photos_01JUN2018_67', [0, 6]]",[],"['Links/Photos_02Aug2018_33', '[1, 12]']",[],"[Latitude=39.6481715556, Longitude=-82.8154379444, BrightnessTotal=0.849586496347, exposureTime=0.02, xResolution=640, yResolution=480, SaturationTotalRed=0.878975247651, SaturationTotalGreen=0.848229766646, SaturationTotalBlue=0.751772888583, time=0.539560185185, corn=1, Utility=0.656873773966851]","['0.6632166934802552', '0.6555780517349361', '0.6562252250164681', '0.6542816528199998']"
33,"[1, 13]","[39.6481718, -82.8155438]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_1/DJI_0074.JPG,"[0, 13]","[2, 13]","[1, 14]","[1, 12]","['Links/Photos_01JUN2018_67', [0, 6]]",[],"['Links/Photos_02Aug2018_33', '[1, 13]']",[],"[Latitude=39.6481721667, Longitude=-82.8155430556, BrightnessTotal=0.846936863848, exposureTime=0.02, xResolution=640, yResolution=480, SaturationTotalRed=0.877223754085, SaturationTotalGreen=0.845421453738, SaturationTotalBlue=0.74718884038, time=0.539467592593, corn=1, Utility=0.6562252250164681]","['0.6619350370692765', '0.653253924998468', '0.6634858735362978', '0.656873773966851']"
33,"[1, 14]","[39.6481718, -82.8156479]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_1/DJI_0073.JPG,"[0, 14]","[2, 14]","[1, 15]","[1, 13]","['Links/Photos_01JUN2018_67', [0, 7]]",[],"['Links/Photos_02Aug2018_33', '[1, 14]']",[],"[Latitude=39.64817275, Longitude=-82.8156466944, BrightnessTotal=0.87452084177, exposureTime=0.02, xResolution=640, yResolution=480, SaturationTotalRed=0.900798406863, SaturationTotalGreen=0.873894582312, SaturationTotalBlue=0.781393995098, time=0.539386574074, corn=1, Utility=0.6634858735362978]","['0.6566784956221275', '0.6550551552663828', '0.6641639111819148', '0.6562252250164681']"
33,"[1, 15]","[39.6481718, -82.8157521]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_1/DJI_0072.JPG,"[0, 15]","[2, 15]","[1, 16]","[1, 14]","['Links/Photos_01JUN2018_67', [0, 7]]",[],"['Links/Photos_02Aug2018_33', '[1, 15]']",[],"[Latitude=39.6481720556, Longitude=-82.8157515833, BrightnessTotal=0.87610016725, exposureTime=0.02, xResolution=640, yResolution=480, SaturationTotalRed=0.905160717933, SaturationTotalGreen=0.874198912377, SaturationTotalBlue=0.786071410335, time=0.539293981481, corn=1, Utility=0.6641639111819148]","['0.6651287509340851', '0.6515704830160425', '0.6645738672831488', '0.6634858735362978']"
33,"[1, 16]","[39.6481718, -82.8158563]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_1/DJI_0071.JPG,"[0, 16]","[2, 16]","[1, 17]","[1, 15]","['Links/Photos_01JUN2018_67', [0, 8]]",[],"['Links/Photos_02Aug2018_33', '[1, 16]']",[],"[Latitude=39.6481698611, Longitude=-82.8158523333, BrightnessTotal=0.877373869483, exposureTime=0.02, xResolution=640, yResolution=480, SaturationTotalRed=0.905622663909, SaturationTotalGreen=0.875680095997, SaturationTotalBlue=0.788320772059, time=0.539212962963, corn=1, Utility=0.6645738672831488]","['0.6590321528227233', '0.6462866679705106', -1, '0.6641639111819148']"
33,"[1, 17]","[39.6481718, -82.8159604]",[],"[0, 17]","[2, 17]","[1, 18]","[1, 16]","['Links/Photos_01JUN2018_67', [0, 8]]",[],"['Links/Photos_02Aug2018_33', '[1, 17]']",[],"[corn=1, Utility=NaN]","['0.6586272647374468', '0.6518481418922127', '0.6529061027956595', '0.6645738672831488']"
33,"[1, 18]","[39.6481718, -82.8160646]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_1/DJI_0070.JPG,"[0, 18]","[2, 18]","[1, 19]","[1, 17]","['Links/Photos_01JUN2018_67', [0, 9]]",[],"['Links/Photos_02Aug2018_33', '[1, 18]']",[],"[Latitude=39.6481737222, Longitude=-82.8159604167, BrightnessTotal=0.83227493537, exposureTime=0.01, xResolution=640, yResolution=480, SaturationTotalRed=0.865822342218, SaturationTotalGreen=0.829448223039, SaturationTotalBlue=0.733836933211, time=0.539131944444, corn=1, Utility=0.6529061027956595]","[-1, '0.6545014635327233', '0.656114315524851', -1]"
33,"[1, 19]","[39.6481718, -82.8161688]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_2/DJI_0022.JPG,"[0, 19]","[2, 19]","[1, 20]","[1, 18]","['Links/Photos_01JUN2018_67', [0, 9]]",[],"['Links/Photos_02Aug2018_33', '[1, 19]']",[],"[Latitude=39.6480651944, Longitude=-82.8161723056, BrightnessTotal=0.947981261599, exposureTime=0.009901, xResolution=640, yResolution=480, SaturationTotalRed=0.964128178615, SaturationTotalGreen=0.948386642157, SaturationTotalBlue=0.883987068525, time=0.571087962963, corn=1, Utility=0.656114315524851]","[-1, '0.6553729791798723', -1, '0.6529061027956595']"
33,"[1, 20]","[39.6481718, -82.8162729]",[],"[0, 20]","[2, 20]","[1, 21]","[1, 19]","['Links/Photos_01JUN2018_67', [0, 10]]",[],"['Links/Photos_02Aug2018_33', '[1, 20]']",[],"[corn=1, Utility=NaN]","['0.6535315466886381', -1, -1, '0.656114315524851']"
33,"[1, 21]","[39.6481718, -82.8163771]",[],"[0, 21]","[2, 21]","[1, 22]","[1, 20]","['Links/Photos_01JUN2018_67', [0, 10]]",[],"['Links/Photos_02Aug2018_33', '[1, 21]']",[],"[corn=1, Utility=NaN]","['0.6499081159607234', -1, -1, -1]"
33,"[1, 22]","[39.6481718, -82.8164813]",[],"[0, 22]","[2, 22]","[1, 23]","[1, 21]","['Links/Photos_01JUN2018_67', [0, 11]]",[],"['Links/Photos_02Aug2018_33', '[1, 22]']",[],"[corn=1, Utility=NaN]","['0.6541459831372766', -1, -1, -1]"
33,"[1, 23]","[39.6481718, -82.8165855]",[],"[0, 23]","[2, 23]","[1, 24]","[1, 22]","['Links/Photos_01JUN2018_67', [0, 11]]",[],"['Links/Photos_02Aug2018_33', '[1, 23]']",[],"[corn=1, Utility=NaN]","['0.656672917921149', -1, -1, -1]"
33,"[1, 24]","[39.6481718, -82.8166896]",[],"[0, 24]","[2, 24]","[1, 25]","[1, 23]","['Links/Photos_01JUN2018_67', [0, 12]]",[],"['Links/Photos_02Aug2018_33', '[1, 24]']",[],"[corn=1, Utility=NaN]","['0.6461064431162127', -1, -1, -1]"
33,"[1, 25]","[39.6481718, -82.8167938]",[],"[0, 25]","[2, 25]","[1, 26]","[1, 24]","['Links/Photos_01JUN2018_67', [0, 12]]",[],"['Links/Photos_02Aug2018_33', '[1, 25]']",[],"[corn=1, Utility=NaN]","['0.6590428713950213', -1, -1, -1]"
33,"[1, 26]","[39.6481718, -82.816898]",[],"[0, 26]","[2, 26]","[1, 27]","[1, 25]","['Links/Photos_01JUN2018_67', [0, 13]]",[],"['Links/Photos_02Aug2018_33', '[1, 26]']",[],"[corn=1, Utility=NaN]","['0.6461164869237872', -1, -1, -1]"
33,"[1, 27]","[39.6481718, -82.8170021]",[],"[0, 27]","[2, 27]","[1, 28]","[1, 26]","['Links/Photos_01JUN2018_67', [0, 13]]",[],"['Links/Photos_02Aug2018_33', '[1, 27]']",[],"[corn=1, Utility=NaN]","['0.6529438575237445', -1, -1, -1]"
33,"[1, 28]","[39.6481718, -82.8171063]",[],"[0, 28]","[2, 28]","[1, 29]","[1, 27]","['Links/Photos_01JUN2018_67', [0, 14]]",[],"['Links/Photos_02Aug2018_33', '[1, 28]']",[],"[corn=1, Utility=NaN]","['0.6549788618918723', -1, -1, -1]"
33,"[1, 29]","[39.6481718, -82.8172105]",[],"[0, 29]","[2, 29]","[1, 30]","[1, 28]","['Links/Photos_01JUN2018_67', [0, 14]]",[],"['Links/Photos_02Aug2018_33', '[1, 29]']",[],"[corn=1, Utility=NaN]","['0.6529459849832765', -1, '0.6530627890358298', -1]"
33,"[1, 30]","[39.6481718, -82.8173146]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_2/DJI_0033.JPG,"[0, 30]","[2, 30]","[1, 31]","[1, 29]","['Links/Photos_01JUN2018_67', [0, 15]]",[],"['Links/Photos_02Aug2018_33', '[1, 30]']",[],"[Latitude=39.6480648056, Longitude=-82.81731225, BrightnessTotal=0.939780362447, exposureTime=0.007552, xResolution=640, yResolution=480, SaturationTotalRed=0.96098597069, SaturationTotalGreen=0.939018969567, SaturationTotalBlue=0.868833218444, time=0.572060185185, corn=1, Utility=0.6530627890358298]","['0.6621949924095745', -1, -1, -1]"
33,"[1, 31]","[39.6481718, -82.8174188]",[],"[0, 31]","[2, 31]","[1, 32]","[1, 30]","['Links/Photos_01JUN2018_67', [0, 15]]",[],"['Links/Photos_02Aug2018_33', '[1, 31]']",[],"[corn=1, Utility=NaN]","[-1, -1, '0.6523072313695745', '0.6530627890358298']"
33,"[1, 32]","[39.6481718, -82.817523]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_1/DJI_0055.JPG,"[0, 32]","[2, 32]","[1, 33]","[1, 31]","['Links/Photos_01JUN2018_67', [0, 16]]",[],"['Links/Photos_02Aug2018_33', '[1, 32]']",[],"[Latitude=39.6481716667, Longitude=-82.8175237778, BrightnessTotal=0.827005031034, exposureTime=0.01, xResolution=640, yResolution=480, SaturationTotalRed=0.851453176062, SaturationTotalGreen=0.827858251634, SaturationTotalBlue=0.723986008987, time=0.53775462963, corn=1, Utility=0.6523072313695745]","[-1, '0.6508646402037023', '0.6607486950861702', -1]"
33,"[1, 33]","[39.6481718, -82.8176271]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_1/DJI_0054.JPG,"[0, 33]","[2, 33]","[1, 34]","[1, 32]","['Links/Photos_01JUN2018_67', [0, 16]]",[],"['Links/Photos_02Aug2018_33', '[1, 33]']",[],"[Latitude=39.6481718333, Longitude=-82.8176278333, BrightnessTotal=0.85715605762, exposureTime=0.01, xResolution=640, yResolution=480, SaturationTotalRed=0.884817287071, SaturationTotalGreen=0.855561248979, SaturationTotalBlue=0.769219847835, time=0.537673611111, corn=1, Utility=0.6607486950861702]","['0.6654556926917446', '0.6534549457357872', '0.6533088686332765', '0.6523072313695745']"
33,"[1, 34]","[39.6481718, -82.8177313]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_1/DJI_0053.JPG,"[0, 34]","[2, 34]","[1, 35]","[1, 33]","['Links/Photos_01JUN2018_67', [0, 17]]",[],"['Links/Photos_02Aug2018_33', '[1, 34]']",[],"[Latitude=39.6481713889, Longitude=-82.81773075, BrightnessTotal=0.829241657159, exposureTime=0.01, xResolution=640, yResolution=480, SaturationTotalRed=0.858958397161, SaturationTotalGreen=0.827889105903, SaturationTotalBlue=0.729806308721, time=0.537581018519, corn=1, Utility=0.6533088686332765]","['0.6558384067965958', '0.6546160528117446', '0.6560746454158298', '0.6607486950861702']"
33,"[1, 35]","[39.6481718, -82.8178355]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_1/DJI_0052.JPG,"[0, 35]","[2, 35]","[1, 36]","[1, 34]","['Links/Photos_01JUN2018_67', [0, 17]]",[],"['Links/Photos_02Aug2018_33', '[1, 35]']",[],"[Latitude=39.6481722222, Longitude=-82.8178331667, BrightnessTotal=0.839266852394, exposureTime=0.01, xResolution=640, yResolution=480, SaturationTotalRed=0.868241970486, SaturationTotalGreen=0.837839652267, SaturationTotalBlue=0.743871987337, time=0.5375, corn=1, Utility=0.6560746454158298]","['0.6544950510851064', '0.6525335368985956', '0.6586340208883404', '0.6533088686332765']"
33,"[1, 36]","[39.6481718, -82.8179397]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_1/DJI_0051.JPG,"[0, 36]","[2, 36]","[1, 37]","[1, 35]","['Links/Photos_01JUN2018_67', [0, 18]]",[],"['Links/Photos_02Aug2018_33', '[1, 36]']",[],"[Latitude=39.6481716389, Longitude=-82.8179395, BrightnessTotal=0.848754305598, exposureTime=0.01, xResolution=640, yResolution=480, SaturationTotalRed=0.876765446283, SaturationTotalGreen=0.847493272569, SaturationTotalBlue=0.75552600337, time=0.537407407407, corn=1, Utility=0.6586340208883404]","['0.6600870577554468', '0.6467965627629362', '0.6545628153259148', '0.6560746454158298']"
33,"[1, 37]","[39.6481718, -82.8180438]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_1/DJI_0050.JPG,"[0, 37]","[2, 37]","[1, 38]","[1, 36]","['Links/Photos_01JUN2018_67', [0, 18]]",[],"['Links/Photos_02Aug2018_33', '[1, 37]']",[],"[Latitude=39.6481727778, Longitude=-82.8180415278, BrightnessTotal=0.832599790145, exposureTime=0.01, xResolution=640, yResolution=480, SaturationTotalRed=0.865241600286, SaturationTotalGreen=0.829964601205, SaturationTotalBlue=0.735748366013, time=0.537326388889, corn=1, Utility=0.6545628153259148]","['0.6558517915417871', '0.6477402296062552', '0.662138148050383', '0.6586340208883404']"
33,"[1, 38]","[39.6481718, -82.818148]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_1/DJI_0049.JPG,"[0, 38]","[2, 38]","[1, 39]","[1, 37]","['Links/Photos_01JUN2018_67', [0, 19]]",[],"['Links/Photos_02Aug2018_33', '[1, 38]']",[],"[Latitude=39.6481719444, Longitude=-82.8181472778, BrightnessTotal=0.86116982199, exposureTime=0.01, xResolution=640, yResolution=480, SaturationTotalRed=0.892273514093, SaturationTotalGreen=0.858568652982, SaturationTotalBlue=0.770570772059, time=0.537233796296, corn=1, Utility=0.662138148050383]","['0.6650655899457873', '0.6515784379630638', '0.6538409585681703', '0.6545628153259148']"
33,"[1, 39]","[39.6481718, -82.8182522]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_1/DJI_0048.JPG,"[0, 39]","[2, 39]","[1, 40]","[1, 38]","['Links/Photos_01JUN2018_67', [0, 19]]",[],"['Links/Photos_02Aug2018_33', '[1, 39]']",[],"[Latitude=39.64817175, Longitude=-82.81825225, BrightnessTotal=0.829600708336, exposureTime=0.01, xResolution=640, yResolution=480, SaturationTotalRed=0.862619906556, SaturationTotalGreen=0.827080729167, SaturationTotalBlue=0.729815321181, time=0.537152777778, corn=1, Utility=0.6538409585681703]","['0.6627439458099574', '0.6497685859186383', '0.6533560984924256', '0.662138148050383']"
33,"[1, 40]","[39.6481718, -82.8183563]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_1/DJI_0047.JPG,"[0, 40]","[2, 40]","[1, 41]","[1, 39]","['Links/Photos_01JUN2018_67', [0, 20]]",[],"['Links/Photos_02Aug2018_33', '[1, 40]']",[],"[Latitude=39.6481718889, Longitude=-82.8183578889, BrightnessTotal=0.825912716262, exposureTime=0.01, xResolution=640, yResolution=480, SaturationTotalRed=0.862283024408, SaturationTotalGreen=0.821519505719, SaturationTotalBlue=0.733531339359, time=0.537060185185, corn=1, Utility=0.6533560984924256]","['0.6546942291727235', '0.6486657900436595', '0.656121863014085', '0.6538409585681703']"
