33,31,"[39.64496047222222, -82.81595986111111]",/home/boubin/Images/Photos_01JUN2018/Center_Path/Images/33.6Feet/Sorte_4/DJI_0071.JPG,13,29,77,[],[],[],[],[],"[Latitude=39.64496047222222, Longitude=-82.81595986111111, BrightnessTotal=0.8101447405288011, exposureTime=0.002047, xResolution=4000, yResolution=3000, SaturationTotalRed=0.8418459323529413, SaturationTotalGreen=0.8070867009803921, SaturationTotalBlue=0.7217924866013072, time=0.632175925925926, GreenIndex=12.893152, LAI=0.0010986666666666666, Utility=104.55716308358706]"
33,32,"[39.64506880555555, -82.81657705555556]",/home/boubin/Images/Photos_01JUN2018/Center_Path/Images/33.6Feet/Sorte_4/DJI_0024.JPG,59,42,[],52,[],[],[],[],"[Latitude=39.64506880555555, Longitude=-82.81657705555556, BrightnessTotal=0.7849517788746146, exposureTime=0.001808, xResolution=4000, yResolution=3000, SaturationTotalRed=0.8162468379084967, SaturationTotalGreen=0.7819069264705882, SaturationTotalBlue=0.6978791081699346, time=0.627800925925926, GreenIndex=12.639157333333333, LAI=0.002410666666666667, Utility=102.5000178382509]"
33,33,"[39.64507041666667, -82.81460869444444]",/home/boubin/Images/Photos_01JUN2018/Center_Path/Images/33.6Feet/Sorte_4/DJI_0003.JPG,48,[],26,76,[],[],[],[],"[Latitude=39.64507041666667, Longitude=-82.81460869444444, BrightnessTotal=0.8321449183236882, exposureTime=0.008059, xResolution=4000, yResolution=3000, SaturationTotalRed=0.812220064379085, SaturationTotalGreen=0.8425190366013072, SaturationTotalBlue=0.7950105045751634, time=0.6260532407407408, GreenIndex=19.837648, LAI=0.0002613333333333333, Utility=160.79006574530942]"
33,34,"[39.64536344444444, -82.81453777777777]",/home/boubin/Images/Photos_01JUN2018/Center_Path/Images/33.6Feet/Sorte_4/DJI_0001.JPG,72,[],[],39,[],[],[],[],"[Latitude=39.64536344444444, Longitude=-82.81453777777777, BrightnessTotal=0.7586346675053863, exposureTime=0.00108, xResolution=4000, yResolution=3000, SaturationTotalRed=0.7391880614379085, SaturationTotalGreen=0.7686658741830065, SaturationTotalBlue=0.7232379078431372, time=0.6249421296296296, GreenIndex=19.151237333333334, LAI=0.013002666666666666, Utility=155.22870839341473]"
33,35,"[39.64506869444445, -82.81793258333333]",/home/boubin/Images/Photos_01JUN2018/Center_Path/Images/33.6Feet/Sorte_4/DJI_0037.JPG,84,43,[],9,[],[],[],[],"[Latitude=39.64506869444445, Longitude=-82.81793258333333, BrightnessTotal=0.8560703968553384, exposureTime=0.002911, xResolution=4000, yResolution=3000, SaturationTotalRed=0.8780220738562092, SaturationTotalGreen=0.8581160977124183, SaturationTotalBlue=0.7498739287581699, time=0.6289814814814815, GreenIndex=22.575216, LAI=0.00013333333333333334, Utility=182.95700885555678]"
33,36,"[39.64496138888889, -82.81460616666666]",/home/boubin/Images/Photos_01JUN2018/Center_Path/Images/33.6Feet/Sorte_4/DJI_0084.JPG,3,[],33,[],[],[],[],[],"[Latitude=39.64496138888889, Longitude=-82.81460616666666, BrightnessTotal=0.8494896889267199, exposureTime=0.0035, xResolution=4000, yResolution=3000, SaturationTotalRed=0.8770686039215686, SaturationTotalGreen=0.8479394843137255, SaturationTotalBlue=0.7613233022875817, time=0.6333217592592593, GreenIndex=14.674848, LAI=0.0009173333333333334, Utility=118.9855576135394]"
33,37,"[39.644965, -82.81814477777777]",/home/boubin/Images/Photos_01JUN2018/Center_Path/Images/33.6Feet/Sorte_4/DJI_0050.JPG,4,62,61,[],[],[],[],[],"[Latitude=39.644965, Longitude=-82.81814477777777, BrightnessTotal=0.8568377801877429, exposureTime=0.003073, xResolution=4000, yResolution=3000, SaturationTotalRed=0.8429100088235294, SaturationTotalGreen=0.8672544003267973, SaturationTotalBlue=0.7972302392156863, time=0.6302430555555556, GreenIndex=24.076250666666667, LAI=0.000608, Utility=195.111123186595]"
33,38,"[39.64507277777778, -82.81491058333333]",/home/boubin/Images/Photos_01JUN2018/Center_Path/Images/33.6Feet/Sorte_4/DJI_0008.JPG,44,15,56,68,[],[],[],[],"[Latitude=39.64507277777778, Longitude=-82.81491058333333, BrightnessTotal=0.8913850212710107, exposureTime=0.005114, xResolution=4000, yResolution=3000, SaturationTotalRed=0.9116505408496732, SaturationTotalGreen=0.8900398826797385, SaturationTotalBlue=0.8303116297385621, time=0.6263310185185185, GreenIndex=9.728608, LAI=0.00016, Utility=78.93836062143085]"
33,39,"[39.645071333333334, -82.81460899999999]",/home/boubin/Images/Photos_01JUN2018/Center_Path/Images/33.6Feet/Sorte_4/DJI_0005.JPG,48,[],34,26,[],[],[],[],"[Latitude=39.645071333333334, Longitude=-82.81460899999999, BrightnessTotal=0.8311998215663275, exposureTime=0.008016, xResolution=4000, yResolution=3000, SaturationTotalRed=0.8096385816993464, SaturationTotalGreen=0.8422247431372549, SaturationTotalBlue=0.7929694464052288, time=0.6260648148148148, GreenIndex=20.847674666666666, LAI=0.00023466666666666666, Utility=168.96835467697414]"
33,40,"[39.64496836111111, -82.8176295]",/home/boubin/Images/Photos_01JUN2018/Center_Path/Images/33.6Feet/Sorte_4/DJI_0055.JPG,25,70,16,[],[],[],[],[],"[Latitude=39.64496836111111, Longitude=-82.8176295, BrightnessTotal=0.8663333690577056, exposureTime=0.003922, xResolution=4000, yResolution=3000, SaturationTotalRed=0.8918472493464052, SaturationTotalGreen=0.8639486199346404, SaturationTotalBlue=0.7959157081699346, time=0.6307175925925926, GreenIndex=10.232133333333334, LAI=1.0666666666666667e-05, Utility=83.0135197827215]"
