height,grid position,latlon,pic,north neighbor,south neighbor,east neighbor,west neighbor,up neighbor,down neighbor,future neighbor,past neighbor,[Utility=NaN],"[-1, -1, -1, -1]"
33,"[20, 28]","[39.6461398, -82.8171063]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_11/DJI_0029.JPG,"[19, 28]","[21, 28]","[20, 29]","[20, 27]","['Links/Photos_02Aug2018_67', [10, 14]]",[],"['Links/Photos_20AUG2018_33', '[20, 28]']","['Links/Photos_01JUN2018_33', '[20, 28]']","[Latitude=39.6461401667, Longitude=-82.8170998333, BrightnessTotal=0.687745290056, exposureTime=0.005855, xResolution=4000, yResolution=3000, SaturationTotalRed=0.670046695098, SaturationTotalGreen=0.71169205817, SaturationTotalBlue=0.466498913399, time=0.567650462963, GreenIndex=73.5942186667, LAI=0.043584, Utility=596.0670213034621]","['76.1909333333', '77.6827893333', '71.34448', '72.6063786667']"
33,"[20, 29]","[39.6461398, -82.8172105]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_11/DJI_0030.JPG,"[19, 29]","[21, 29]","[20, 30]","[20, 28]","['Links/Photos_02Aug2018_67', [10, 14]]",[],"['Links/Photos_20AUG2018_33', '[20, 29]']","['Links/Photos_01JUN2018_33', '[20, 29]']","[Latitude=39.6461400278, Longitude=-82.8172066944, BrightnessTotal=0.698628283901, exposureTime=0.006316, xResolution=4000, yResolution=3000, SaturationTotalRed=0.681332034967, SaturationTotalGreen=0.722022324183, SaturationTotalBlue=0.484715565033, time=0.567731481481, GreenIndex=71.34448, LAI=0.032928, Utility=577.8510876530062]","['78.4922346667', '75.4770026667', '77.856224', '73.5942186667']"
33,"[20, 30]","[39.6461398, -82.8173146]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_11/DJI_0031.JPG,"[19, 30]","[21, 30]","[20, 31]","[20, 29]","['Links/Photos_02Aug2018_67', [10, 15]]",[],"['Links/Photos_20AUG2018_33', '[20, 30]']","['Links/Photos_01JUN2018_33', '[20, 30]']","[Latitude=39.6461404722, Longitude=-82.817311, BrightnessTotal=0.682361783859, exposureTime=0.005516, xResolution=4000, yResolution=3000, SaturationTotalRed=0.666730921242, SaturationTotalGreen=0.706718954575, SaturationTotalBlue=0.443328543464, time=0.567824074074, GreenIndex=77.856224, LAI=0.052784, Utility=630.5767723262296]","['79.1865386667', '80.0808746667', '73.1581706667', '71.34448']"
33,"[20, 31]","[39.6461398, -82.8174188]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_11/DJI_0032.JPG,"[19, 31]","[21, 31]","[20, 32]","[20, 30]","['Links/Photos_02Aug2018_67', [10, 15]]",[],"['Links/Photos_20AUG2018_33', '[20, 31]']","['Links/Photos_01JUN2018_33', '[20, 31]']","[Latitude=39.6461415, Longitude=-82.8174122778, BrightnessTotal=0.699759686067, exposureTime=0.006048, xResolution=4000, yResolution=3000, SaturationTotalRed=0.68651378366, SaturationTotalGreen=0.722621109804, SaturationTotalBlue=0.473609087582, time=0.567905092593, GreenIndex=73.1581706667, LAI=0.036496, Utility=592.5367982824889]","['74.62512', '77.0812106667', '68.708512', '77.856224']"
33,"[20, 32]","[39.6461398, -82.817523]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_11/DJI_0033.JPG,"[19, 32]","[21, 32]","[20, 33]","[20, 31]","['Links/Photos_02Aug2018_67', [10, 16]]",[],"['Links/Photos_20AUG2018_33', '[20, 32]']","['Links/Photos_01JUN2018_33', '[20, 32]']","[Latitude=39.6461416111, Longitude=-82.8175171667, BrightnessTotal=0.695410944103, exposureTime=0.006596, xResolution=4000, yResolution=3000, SaturationTotalRed=0.682089276471, SaturationTotalGreen=0.71726195915, SaturationTotalBlue=0.48472290098, time=0.567986111111, GreenIndex=68.708512, LAI=0.0356053333333, Utility=556.5070654635359]","['71.8931893333', '80.0849653333', '65.7373226667', '73.1581706667']"
33,"[20, 33]","[39.6461398, -82.8176271]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_11/DJI_0034.JPG,"[19, 33]","[21, 33]","[20, 34]","[20, 32]","['Links/Photos_02Aug2018_67', [10, 16]]",[],"['Links/Photos_20AUG2018_33', '[20, 33]']","['Links/Photos_01JUN2018_33', '[20, 33]']","[Latitude=39.6461411111, Longitude=-82.8176225556, BrightnessTotal=0.686805187644, exposureTime=0.00735, xResolution=4000, yResolution=3000, SaturationTotalRed=0.668401828431, SaturationTotalGreen=0.709105774837, SaturationTotalBlue=0.493721504248, time=0.568078703704, GreenIndex=65.7373226667, LAI=0.0382346666667, Utility=532.4485241886345]","['69.4163626667', '73.8882346667', '72.4277653333', '68.708512']"
33,"[20, 34]","[39.6461398, -82.8177313]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_11/DJI_0035.JPG,"[19, 34]","[21, 34]","[20, 35]","[20, 33]","['Links/Photos_02Aug2018_67', [10, 17]]",[],"['Links/Photos_20AUG2018_33', '[20, 34]']","['Links/Photos_01JUN2018_33', '[20, 34]']","[Latitude=39.6461411944, Longitude=-82.8177254722, BrightnessTotal=0.671888893595, exposureTime=0.005761, xResolution=4000, yResolution=3000, SaturationTotalRed=0.656923096078, SaturationTotalGreen=0.694850971569, SaturationTotalBlue=0.450563019608, time=0.568171296296, GreenIndex=72.4277653333, LAI=0.0520693333333, Utility=586.6212138554017]","['72.335744', '70.3806773333', '72.6094826667', '65.7373226667']"
33,"[20, 35]","[39.6461398, -82.8178355]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_11/DJI_0036.JPG,"[19, 35]","[21, 35]","[20, 36]","[20, 34]","['Links/Photos_02Aug2018_67', [10, 17]]",[],"['Links/Photos_20AUG2018_33', '[20, 35]']","['Links/Photos_01JUN2018_33', '[20, 35]']","[Latitude=39.6461423611, Longitude=-82.8178284444, BrightnessTotal=0.699175847348, exposureTime=0.005761, xResolution=4000, yResolution=3000, SaturationTotalRed=0.692049615686, SaturationTotalGreen=0.720449623856, SaturationTotalBlue=0.465929786601, time=0.568252314815, GreenIndex=72.6094826667, LAI=0.029392, Utility=588.0938751171813]","['74.382768', '76.0218666667', '72.8608693333', '72.4277653333']"
33,"[20, 36]","[39.6461398, -82.8179397]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_11/DJI_0037.JPG,"[19, 36]","[21, 36]","[20, 37]","[20, 35]","['Links/Photos_02Aug2018_67', [10, 18]]",[],"['Links/Photos_20AUG2018_33', '[20, 36]']","['Links/Photos_01JUN2018_33', '[20, 36]']","[Latitude=39.6461423333, Longitude=-82.8179326667, BrightnessTotal=0.703572883761, exposureTime=0.006016, xResolution=4000, yResolution=3000, SaturationTotalRed=0.694678690196, SaturationTotalGreen=0.725340483987, SaturationTotalBlue=0.472248772549, time=0.568344907407, GreenIndex=72.8608693333, LAI=0.0295893333333, Utility=590.1295985566791]","['72.788304', '74.7839413333', '73.0207946667', '72.6094826667']"
33,"[20, 37]","[39.6461398, -82.8180438]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_11/DJI_0038.JPG,"[19, 37]","[21, 37]","[20, 38]","[20, 36]","['Links/Photos_02Aug2018_67', [10, 18]]",[],"['Links/Photos_20AUG2018_33', '[20, 37]']","['Links/Photos_01JUN2018_33', '[20, 37]']","[Latitude=39.6461410833, Longitude=-82.8180343889, BrightnessTotal=0.690949762884, exposureTime=0.005792, xResolution=4000, yResolution=3000, SaturationTotalRed=0.680366950654, SaturationTotalGreen=0.713106368301, SaturationTotalBlue=0.461217571895, time=0.568425925926, GreenIndex=73.0207946667, LAI=0.0355093333333, Utility=591.4239165049472]","['75.161008', '79.7483626667', '67.931248', '72.8608693333']"
33,"[20, 38]","[39.6461398, -82.818148]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_11/DJI_0039.JPG,"[19, 38]","[21, 38]","[20, 39]","[20, 37]","['Links/Photos_02Aug2018_67', [10, 19]]",[],"['Links/Photos_20AUG2018_33', '[20, 38]']","['Links/Photos_01JUN2018_33', '[20, 38]']","[Latitude=39.6461403056, Longitude=-82.8181438056, BrightnessTotal=0.703127305964, exposureTime=0.006596, xResolution=4000, yResolution=3000, SaturationTotalRed=0.688288933333, SaturationTotalGreen=0.725183928431, SaturationTotalBlue=0.497421053268, time=0.568518518519, GreenIndex=67.931248, LAI=0.0335466666667, Utility=550.2137482223686]","['70.66248', '74.376064', '71.463504', '73.0207946667']"
33,"[20, 39]","[39.6461398, -82.8182522]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_11/DJI_0040.JPG,"[19, 39]","[21, 39]","[20, 40]","[20, 38]","['Links/Photos_02Aug2018_67', [10, 19]]",[],"['Links/Photos_20AUG2018_33', '[20, 39]']","['Links/Photos_01JUN2018_33', '[20, 39]']","[Latitude=39.6461403056, Longitude=-82.8182478889, BrightnessTotal=0.681785267848, exposureTime=0.005761, xResolution=4000, yResolution=3000, SaturationTotalRed=0.668852251307, SaturationTotalGreen=0.70410412549, SaturationTotalBlue=0.460891365359, time=0.568599537037, GreenIndex=71.463504, LAI=0.0431253333333, Utility=578.8138559741292]","['71.8067306667', '79.4697866667', '74.3617226667', '67.931248']"
33,"[20, 40]","[39.6461398, -82.8183563]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_11/DJI_0041.JPG,"[19, 40]","[21, 40]","[20, 41]","[20, 39]","['Links/Photos_02Aug2018_67', [10, 20]]",[],"['Links/Photos_20AUG2018_33', '[20, 40]']","['Links/Photos_01JUN2018_33', '[20, 40]']","[Latitude=39.6461405833, Longitude=-82.8183483889, BrightnessTotal=0.673083851684, exposureTime=0.005058, xResolution=4000, yResolution=3000, SaturationTotalRed=0.662811280392, SaturationTotalGreen=0.695361718627, SaturationTotalBlue=0.438047970261, time=0.56869212963, GreenIndex=74.3617226667, LAI=0.044048, Utility=602.2806825638197]","['77.0893226667', '77.9797866667', '80.9815093333', '71.463504']"
33,"[20, 41]","[39.6461398, -82.8184605]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_11/DJI_0042.JPG,"[19, 41]","[21, 41]","[20, 42]","[20, 40]","['Links/Photos_02Aug2018_67', [10, 20]]",[],"['Links/Photos_20AUG2018_33', '[20, 41]']","['Links/Photos_01JUN2018_33', '[20, 41]']","[Latitude=39.6461420833, Longitude=-82.8184527222, BrightnessTotal=0.680039080778, exposureTime=0.004347, xResolution=4000, yResolution=3000, SaturationTotalRed=0.67304802451, SaturationTotalGreen=0.702940514052, SaturationTotalBlue=0.417292661438, time=0.568773148148, GreenIndex=80.9815093333, LAI=0.0417546666667, Utility=655.8823260629907]","['71.5850506667', '77.6500053333', '74.1735306667', '74.3617226667']"
33,"[20, 42]","[39.6461398, -82.8185647]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_11/DJI_0043.JPG,"[19, 42]","[21, 42]","[20, 43]","[20, 41]","['Links/Photos_02Aug2018_67', [10, 21]]",[],"['Links/Photos_20AUG2018_33', '[20, 42]']","['Links/Photos_01JUN2018_33', '[20, 42]']","[Latitude=39.6461403889, Longitude=-82.8185611389, BrightnessTotal=0.691113330919, exposureTime=0.00449, xResolution=4000, yResolution=3000, SaturationTotalRed=0.692446913399, SaturationTotalGreen=0.710598005556, SaturationTotalBlue=0.43995615817, time=0.568865740741, GreenIndex=74.1735306667, LAI=0.017648, Utility=600.7576493356685]","['82.9309813333', '77.0587573333', '72.8956053333', '80.9815093333']"
33,"[20, 43]","[39.6461398, -82.8186688]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_11/DJI_0044.JPG,"[19, 43]","[21, 43]",[],"[20, 42]","['Links/Photos_02Aug2018_67', [10, 21]]",[],"['Links/Photos_20AUG2018_33', '[20, 43]']","['Links/Photos_01JUN2018_33', '[20, 43]']","[Latitude=39.6461415278, Longitude=-82.8186652778, BrightnessTotal=0.713322641421, exposureTime=0.005197, xResolution=4000, yResolution=3000, SaturationTotalRed=0.708511691176, SaturationTotalGreen=0.734162185294, SaturationTotalBlue=0.47596578268, time=0.568946759259, GreenIndex=72.8956053333, LAI=0.0223573333333, Utility=590.4112146210382]","['76.2698346667', '73.589104', -1, '74.1735306667']"
33,"[21, 0]","[39.6460328, -82.8141896]",[],"[20, 0]","[22, 0]","[21, 1]",[],"['Links/Photos_02Aug2018_67', [10, 0]]",[],"['Links/Photos_20AUG2018_33', '[21, 0]']","['Links/Photos_01JUN2018_33', '[21, 0]']",[Utility=NaN],"['62.5526133333', '64.707616', '58.0982293333', -1]"
33,"[21, 1]","[39.6460328, -82.8142937]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_11/DJI_0086.JPG,"[20, 1]","[22, 1]","[21, 2]","[21, 0]","['Links/Photos_02Aug2018_67', [10, 0]]",[],"['Links/Photos_20AUG2018_33', '[21, 1]']","['Links/Photos_01JUN2018_33', '[21, 1]']","[Latitude=39.6460332778, Longitude=-82.8143910556, BrightnessTotal=0.683977799212, exposureTime=0.004539, xResolution=4000, yResolution=3000, SaturationTotalRed=0.689345723529, SaturationTotalGreen=0.698868447059, SaturationTotalBlue=0.482133821242, time=0.572627314815, GreenIndex=58.0982293333, LAI=0.037584, Utility=470.592705007232]","[-1, -1, '57.4978346667', -1]"
33,"[21, 2]","[39.6460328, -82.8143979]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_11/DJI_0087.JPG,"[20, 2]","[22, 2]","[21, 3]","[21, 1]","['Links/Photos_02Aug2018_67', [10, 1]]",[],"['Links/Photos_20AUG2018_33', '[21, 2]']","['Links/Photos_01JUN2018_33', '[21, 2]']","[Latitude=39.646033, Longitude=-82.8143916111, BrightnessTotal=0.697674835402, exposureTime=0.00474, xResolution=4000, yResolution=3000, SaturationTotalRed=0.703345906209, SaturationTotalGreen=0.712396481046, SaturationTotalBlue=0.497641873856, time=0.572638888889, GreenIndex=57.4978346667, LAI=0.0320533333333, Utility=465.7318890501177]","['62.7407893333', -1, '55.046208', '58.0982293333']"
33,"[21, 3]","[39.6460328, -82.8145021]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_11/DJI_0085.JPG,"[20, 3]","[22, 3]","[21, 4]","[21, 2]","['Links/Photos_02Aug2018_67', [10, 1]]",[],"['Links/Photos_20AUG2018_33', '[21, 3]']","['Links/Photos_01JUN2018_33', '[21, 3]']","[Latitude=39.6460326944, Longitude=-82.8145003611, BrightnessTotal=0.707979405863, exposureTime=0.004897, xResolution=4000, yResolution=3000, SaturationTotalRed=0.713323171569, SaturationTotalGreen=0.722228818627, SaturationTotalBlue=0.51693704183, time=0.572546296296, GreenIndex=55.046208, LAI=0.020032, Utility=445.8812429256979]","['60.990096', '62.541264', '68.9118826667', '57.4978346667']"
33,"[21, 4]","[39.6460328, -82.8146062]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_11/DJI_0084.JPG,"[20, 4]","[22, 4]","[21, 5]","[21, 3]","['Links/Photos_02Aug2018_67', [10, 2]]",[],"['Links/Photos_20AUG2018_33', '[21, 4]']","['Links/Photos_01JUN2018_33', '[21, 4]']","[Latitude=39.6460331111, Longitude=-82.8146025278, BrightnessTotal=0.672356538359, exposureTime=0.004589, xResolution=4000, yResolution=3000, SaturationTotalRed=0.664122205882, SaturationTotalGreen=0.692939511438, SaturationTotalBlue=0.453323239869, time=0.572453703704, GreenIndex=68.9118826667, LAI=0.0712053333333, Utility=558.1519113133455]","['67.0973173333', '57.8734026667', '65.47152', '55.046208']"
33,"[21, 5]","[39.6460328, -82.8147104]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_11/DJI_0083.JPG,"[20, 5]","[22, 5]","[21, 6]","[21, 4]","['Links/Photos_02Aug2018_67', [10, 2]]",[],"['Links/Photos_20AUG2018_33', '[21, 5]']","['Links/Photos_01JUN2018_33', '[21, 5]']","[Latitude=39.6460340556, Longitude=-82.8147075, BrightnessTotal=0.669005055663, exposureTime=0.005576, xResolution=4000, yResolution=3000, SaturationTotalRed=0.652182493791, SaturationTotalGreen=0.690810255229, SaturationTotalBlue=0.474374889216, time=0.572361111111, GreenIndex=65.47152, LAI=0.060896, Utility=530.2947138508745]","['62.639408', '68.9718506667', '65.2113066667', '68.9118826667']"
33,"[21, 6]","[39.6460328, -82.8148146]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_11/DJI_0082.JPG,"[20, 6]","[22, 6]","[21, 7]","[21, 5]","['Links/Photos_02Aug2018_67', [10, 3]]",[],"['Links/Photos_20AUG2018_33', '[21, 6]']","['Links/Photos_01JUN2018_33', '[21, 6]']","[Latitude=39.6460325556, Longitude=-82.8148121944, BrightnessTotal=0.652600268255, exposureTime=0.005311, xResolution=4000, yResolution=3000, SaturationTotalRed=0.63439897451, SaturationTotalGreen=0.674587343464, SaturationTotalBlue=0.460844938889, time=0.572280092593, GreenIndex=65.2113066667, LAI=0.0677653333333, Utility=528.1869530114151]","['63.873328', '67.709648', '67.0173013333', '65.47152']"
33,"[21, 7]","[39.6460328, -82.8149187]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_11/DJI_0081.JPG,"[20, 7]","[22, 7]","[21, 8]","[21, 6]","['Links/Photos_02Aug2018_67', [10, 3]]",[],"['Links/Photos_20AUG2018_33', '[21, 7]']","['Links/Photos_01JUN2018_33', '[21, 7]']","[Latitude=39.6460333333, Longitude=-82.8149162778, BrightnessTotal=0.677748548177, exposureTime=0.005546, xResolution=4000, yResolution=3000, SaturationTotalRed=0.661682204575, SaturationTotalGreen=0.699775021895, SaturationTotalBlue=0.476742600654, time=0.5721875, GreenIndex=67.0173013333, LAI=0.0631626666667, Utility=542.8115710831712]","['66.1873653333', '69.909088', '67.656368', '65.2113066667']"
33,"[21, 8]","[39.6460328, -82.8150229]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_11/DJI_0080.JPG,"[20, 8]","[22, 8]","[21, 9]","[21, 7]","['Links/Photos_02Aug2018_67', [10, 4]]",[],"['Links/Photos_20AUG2018_33', '[21, 8]']","['Links/Photos_01JUN2018_33', '[21, 8]']","[Latitude=39.6460337222, Longitude=-82.8150204722, BrightnessTotal=0.668029210588, exposureTime=0.005031, xResolution=4000, yResolution=3000, SaturationTotalRed=0.653875081046, SaturationTotalGreen=0.689709801634, SaturationTotalBlue=0.462003526144, time=0.572106481481, GreenIndex=67.656368, LAI=0.0662613333333, Utility=547.9857129264045]","['67.2529333333', '69.465968', '67.8416693333', '67.0173013333']"
33,"[21, 9]","[39.6460328, -82.8151271]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_11/DJI_0079.JPG,"[20, 9]","[22, 9]","[21, 10]","[21, 8]","['Links/Photos_02Aug2018_67', [10, 4]]",[],"['Links/Photos_20AUG2018_33', '[21, 9]']","['Links/Photos_01JUN2018_33', '[21, 9]']","[Latitude=39.6460332778, Longitude=-82.8151253611, BrightnessTotal=0.655518929042, exposureTime=0.004923, xResolution=4000, yResolution=3000, SaturationTotalRed=0.641240984314, SaturationTotalGreen=0.677216076471, SaturationTotalBlue=0.448866888889, time=0.572013888889, GreenIndex=67.8416693333, LAI=0.070304, Utility=549.4855298482512]","['66.276352', '69.7568533333', '65.5792053333', '67.656368']"
33,"[21, 10]","[39.6460328, -82.8152313]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_11/DJI_0078.JPG,"[20, 10]","[22, 10]","[21, 11]","[21, 9]","['Links/Photos_02Aug2018_67', [10, 5]]",[],"['Links/Photos_20AUG2018_33', '[21, 10]']","['Links/Photos_01JUN2018_33', '[21, 10]']","[Latitude=39.6460327222, Longitude=-82.8152300556, BrightnessTotal=0.663675130659, exposureTime=0.005311, xResolution=4000, yResolution=3000, SaturationTotalRed=0.647562959804, SaturationTotalGreen=0.685323804902, SaturationTotalBlue=0.467521446078, time=0.57193287037, GreenIndex=65.5792053333, LAI=0.062224, Utility=531.1664624250636]","['66.681536', '66.3641173333', '64.6884266667', '67.8416693333']"
33,"[21, 11]","[39.6460328, -82.8153354]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_11/DJI_0077.JPG,"[20, 11]","[22, 11]","[21, 12]","[21, 10]","['Links/Photos_02Aug2018_67', [10, 5]]",[],"['Links/Photos_20AUG2018_33', '[21, 11]']","['Links/Photos_01JUN2018_33', '[21, 11]']","[Latitude=39.6460324722, Longitude=-82.8153320833, BrightnessTotal=0.664356394448, exposureTime=0.005546, xResolution=4000, yResolution=3000, SaturationTotalRed=0.648333931046, SaturationTotalGreen=0.685771565686, SaturationTotalBlue=0.471276814379, time=0.571840277778, GreenIndex=64.6884266667, LAI=0.0595466666667, Utility=523.9537515193433]","['68.9030933333', '67.380992', '64.1818826667', '65.5792053333']"
33,"[21, 12]","[39.6460328, -82.8154396]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_11/DJI_0076.JPG,"[20, 12]","[22, 12]","[21, 13]","[21, 11]","['Links/Photos_02Aug2018_67', [10, 6]]",[],"['Links/Photos_20AUG2018_33', '[21, 12]']","['Links/Photos_01JUN2018_33', '[21, 12]']","[Latitude=39.6460351389, Longitude=-82.8154373611, BrightnessTotal=0.672358751317, exposureTime=0.00573, xResolution=4000, yResolution=3000, SaturationTotalRed=0.657050286275, SaturationTotalGreen=0.693528084967, SaturationTotalBlue=0.479965441503, time=0.571759259259, GreenIndex=64.1818826667, LAI=0.05144, Utility=519.8525919156398]","['68.0759306667', '66.9055733333', '68.2580426667', '64.6884266667']"
33,"[21, 13]","[39.6460328, -82.8155438]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_11/DJI_0075.JPG,"[20, 13]","[22, 13]","[21, 14]","[21, 12]","['Links/Photos_02Aug2018_67', [10, 6]]",[],"['Links/Photos_20AUG2018_33', '[21, 13]']","['Links/Photos_01JUN2018_33', '[21, 13]']","[Latitude=39.6460335556, Longitude=-82.8155463056, BrightnessTotal=0.681152707976, exposureTime=0.005398, xResolution=4000, yResolution=3000, SaturationTotalRed=0.667853752614, SaturationTotalGreen=0.702831977451, SaturationTotalBlue=0.47186915098, time=0.571666666667, GreenIndex=68.2580426667, LAI=0.0491093333333, Utility=552.8582619139404]","['67.6043413333', '67.5873173333', '68.1719306667', '64.1818826667']"
33,"[21, 14]","[39.6460328, -82.8156479]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_11/DJI_0074.JPG,"[20, 14]","[22, 14]","[21, 15]","[21, 13]","['Links/Photos_02Aug2018_67', [10, 7]]",[],"['Links/Photos_20AUG2018_33', '[21, 14]']","['Links/Photos_01JUN2018_33', '[21, 14]']","[Latitude=39.6460326667, Longitude=-82.8156456389, BrightnessTotal=0.674687028579, exposureTime=0.005254, xResolution=4000, yResolution=3000, SaturationTotalRed=0.66220770098, SaturationTotalGreen=0.696121325163, SaturationTotalBlue=0.464494232026, time=0.571585648148, GreenIndex=68.1719306667, LAI=0.050944, Utility=552.1606950451899]","['70.8105066667', '70.1107306667', '64.4328053333', '68.2580426667']"
33,"[21, 15]","[39.6460328, -82.8157521]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_11/DJI_0073.JPG,"[20, 15]","[22, 15]","[21, 16]","[21, 14]","['Links/Photos_02Aug2018_67', [10, 7]]",[],"['Links/Photos_20AUG2018_33', '[21, 15]']","['Links/Photos_01JUN2018_33', '[21, 15]']","[Latitude=39.6460323889, Longitude=-82.8157505278, BrightnessTotal=0.675752757856, exposureTime=0.005607, xResolution=4000, yResolution=3000, SaturationTotalRed=0.66058030915, SaturationTotalGreen=0.696961410458, SaturationTotalBlue=0.482344948366, time=0.571493055556, GreenIndex=64.4328053333, LAI=0.0503466666667, Utility=521.8845556042949]","['73.1565386667', '66.222128', '64.9506613333', '68.1719306667']"
33,"[21, 16]","[39.6460328, -82.8158563]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_11/DJI_0072.JPG,"[20, 16]","[22, 16]","[21, 17]","[21, 15]","['Links/Photos_02Aug2018_67', [10, 8]]",[],"['Links/Photos_20AUG2018_33', '[21, 16]']","['Links/Photos_01JUN2018_33', '[21, 16]']","[Latitude=39.6460326111, Longitude=-82.8158548611, BrightnessTotal=0.654636120682, exposureTime=0.005427, xResolution=4000, yResolution=3000, SaturationTotalRed=0.637845871569, SaturationTotalGreen=0.676254945425, SaturationTotalBlue=0.461608419608, time=0.571400462963, GreenIndex=64.9506613333, LAI=0.0611786666667, Utility=526.0767039808857]","['72.6349226667', '66.4051786667', '64.1779413333', '64.4328053333']"
33,"[21, 17]","[39.6460328, -82.8159604]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_11/DJI_0071.JPG,"[20, 17]","[22, 17]","[21, 18]","[21, 16]","['Links/Photos_02Aug2018_67', [10, 8]]",[],"['Links/Photos_20AUG2018_33', '[21, 17]']","['Links/Photos_01JUN2018_33', '[21, 17]']","[Latitude=39.6460327222, Longitude=-82.8159595278, BrightnessTotal=0.679610292437, exposureTime=0.006048, xResolution=4000, yResolution=3000, SaturationTotalRed=0.663687337255, SaturationTotalGreen=0.700948578758, SaturationTotalBlue=0.488183612092, time=0.571319444444, GreenIndex=64.1779413333, LAI=0.043776, Utility=519.8211060309031]","['70.4285546667', '64.5348906667', '66.187392', '64.9506613333']"
33,"[21, 18]","[39.6460328, -82.8160646]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_11/DJI_0070.JPG,"[20, 18]","[22, 18]","[21, 19]","[21, 17]","['Links/Photos_02Aug2018_67', [10, 9]]",[],"['Links/Photos_20AUG2018_33', '[21, 18]']","['Links/Photos_01JUN2018_33', '[21, 18]']","[Latitude=39.6460326667, Longitude=-82.8160631667, BrightnessTotal=0.666890944644, exposureTime=0.005546, xResolution=4000, yResolution=3000, SaturationTotalRed=0.651122072876, SaturationTotalGreen=0.688606926471, SaturationTotalBlue=0.468275139869, time=0.571226851852, GreenIndex=66.187392, LAI=0.0540853333333, Utility=536.0913047768105]","['68.0362186667', '67.341344', '64.4027413333', '64.1779413333']"
33,"[21, 19]","[39.6460328, -82.8161688]",/data/chumley/tmp/Photos_02Aug2018//North_Path/Images/33.6Feet/Sorte_11/DJI_0069.JPG,"[20, 19]","[22, 19]","[21, 20]","[21, 18]","['Links/Photos_02Aug2018_67', [10, 9]]",[],"['Links/Photos_20AUG2018_33', '[21, 19]']","['Links/Photos_01JUN2018_33', '[21, 19]']","[Latitude=39.64603325, Longitude=-82.8161655556, BrightnessTotal=0.670021199973, exposureTime=0.005792, xResolution=4000, yResolution=3000, SaturationTotalRed=0.654216876144, SaturationTotalGreen=0.691345070261, SaturationTotalBlue=0.477608832353, time=0.571145833333, GreenIndex=64.4027413333, LAI=0.0496213333333, Utility=521.6409040567775]","['70.8792426667', '66.559024', '66.9141386667', '66.187392']"
